,UID,ANS
12192,19601,"[[32], [32, 54, 92, 87, 97, 28, 18, 42, 79, 70]]"
12193,23039,"[[63], [63, 48, 55, 46, 93, 67, 12, 82, 1, 61]]"
12194,2573,"[[10], [10, 29, 46, 56, 70, 34, 22, 3, 25, 57]]"
12195,22425,"[[39], [39, 54, 6, 45, 25, 2, 19, 60, 37]]"
12196,18346,"[[26], [26, 65, 50, 46, 12, 2, 11, 83, 45, 76]]"
12197,19784,"[[36], [36, 53, 62, 31, 65, 42, 46, 48, 47, 12]]"
12198,20440,"[[50], [50, 88, 35, 15, 81, 7, 76, 38, 48, 65]]"
12199,3106,"[[92], [92, 6, 69, 70, 48, 56, 19, 27]]"
12200,4634,"[[42], [42, 50, 12, 52, 68, 51, 6, 47, 17, 45]]"
12201,10252,"[[32], [32, 19, 63, 28, 80, 78, 52]]"
12202,22374,"[[62], [62, 68, 42, 50, 21, 26, 36, 97, 29, 17]]"
12203,3152,"[[63], [63, 10, 1, 40, 53, 41, 44, 26, 20, 57]]"
12204,14928,"[[32], [32, 61, 39, 49, 62, 34, 12, 41, 45, 5]]"
12205,654,"[[53], [53, 27, 49, 42, 38, 8, 64]]"
12206,11136,"[[68], [68, 48, 28, 3, 10, 18, 7, 25, 22, 16]]"
12207,12864,"[[53], [53, 66, 31, 54, 35, 12, 22, 65, 78, 6]]"
12208,11924,"[[49], [49, 50, 54, 35, 8]]"
12209,5573,"[[62], [62, 6, 27, 7, 31, 22, 16, 13]]"
12210,7131,"[[29], [29, 31, 5, 66, 81, 49, 48, 6, 41, 15]]"
12211,17725,"[[76], [76, 53, 62, 66, 97, 6, 56, 40, 65, 82]]"
12212,13293,"[[62], [62, 47, 6, 77, 12, 69, 29, 5, 10, 8]]"
12213,7065,"[[27], [27, 68, 42, 96, 22, 10, 48, 6, 45, 18]]"
12214,9045,"[[53], [53, 35, 36, 10, 63, 41, 40, 44, 13]]"
12215,13807,"[[50], [50, 61, 62, 46, 14, 28, 26, 78, 64, 34]]"
12216,3818,"[[66], [66, 31, 40, 84, 25, 76, 83, 79, 45, 96]]"
12217,3291,"[[29], [29, 21, 61, 19, 26, 46, 25, 52, 40, 55]]"
12218,2581,"[[23], [23, 63, 78, 29, 16, 61, 10, 70, 58, 12]]"
12219,422,"[[62], [62, 49, 66, 54, 69, 27, 53, 6, 31, 40]]"
12220,17652,"[[46], [46, 56, 60, 11, 97, 57, 51, 2, 19, 58]]"
12221,7185,"[[50], [50, 53, 42, 21, 28, 12, 22, 96, 55, 10]]"
12222,21266,"[[89], [89, 61, 81, 80, 42, 12, 98, 40, 51, 53]]"
12223,7274,"[[50], [50, 2, 83, 40, 66, 39, 54, 51, 78, 15]]"
12224,8309,"[[53], [53, 81, 92, 1, 47, 28, 11, 98, 95, 84]]"
12225,11312,"[[28], [28, 66, 14, 29, 38, 13]]"
12226,7109,"[[29], [29, 14, 39, 62, 32, 56, 89, 98, 63, 7]]"
12227,16289,"[[50], [50, 62, 42, 56, 10, 39, 12]]"
12228,18981,"[[34], [34, 52, 27, 31, 14, 61, 66]]"
12229,21538,"[[62], [62, 55, 10, 31, 45, 70, 42, 63, 34, 14]]"
12230,2506,"[[8], [8, 94, 93, 96, 27, 18, 38, 54, 56, 66]]"
12231,13050,"[[50], [50, 21, 36, 35, 68, 12, 20, 23, 28]]"
12232,16987,"[[54], [54, 5, 90, 40, 25, 43, 9]]"
12233,17903,"[[25], [25, 3, 51, 1, 12, 26, 37, 29, 98, 46]]"
12234,21788,"[[69], [69, 61, 46, 62, 45, 29, 23, 10, 55, 81]]"
12235,21719,"[[32], [32, 21, 39, 70, 26, 95, 38, 7, 17]]"
12236,6322,"[[63], [63, 51, 23, 66, 45, 26, 53, 60, 97, 8]]"
12237,8039,"[[50], [50, 29, 36, 12, 61, 11, 6, 40, 28, 10]]"
12238,16422,"[[37], [37, 57, 45, 81, 96, 30, 31, 87, 98, 56]]"
12239,8670,"[[13], [13, 81, 21, 11, 22, 26, 69, 17, 62, 94]]"
12240,22462,"[[53], [53, 27, 62, 61, 56, 26, 12, 10, 40, 82]]"
12241,369,"[[53], [53, 35, 32, 29, 42, 12, 56, 38, 8, 13]]"
12242,15242,"[[32], [32, 66, 42, 53, 46, 25, 19, 7, 91, 13]]"
12243,379,"[[36], [36, 56, 66, 65, 89, 54, 26, 2, 8, 76]]"
12244,19550,"[[98], [98, 42, 34, 50, 51, 35, 5, 33, 1, 55]]"
12245,18205,"[[50], [50, 35, 94, 95, 18, 69, 87, 9, 67, 5]]"
12246,4360,"[[72], [72, 27, 76, 54, 31, 80, 6, 48, 85, 5]]"
12247,1552,"[[29], [29, 69, 31, 28, 63, 11, 39, 25, 70, 10]]"
12248,321,"[[48], [48, 86, 19, 91, 82, 54, 96, 93, 71, 36]]"
12249,12567,"[[36], [36, 49, 34, 22, 28, 55, 23, 64, 16]]"
12250,20678,"[[26], [26, 35, 34, 93, 40, 19, 8]]"
12251,14842,"[[53], [53, 32, 42, 26, 91, 94, 96, 93, 5, 39]]"
12252,17120,"[[27], [27, 3, 66, 26, 18, 19, 24, 4]]"
12253,18703,"[[11], [11, 29, 98, 12, 65, 49, 52, 4, 41, 59]]"
12254,1324,"[[54], [54, 27, 50, 35, 29, 31, 14, 12, 6, 39]]"
12255,1913,"[[53], [53, 49, 36, 88, 35, 82, 96, 31, 92, 7]]"
12256,18365,"[[27], [27, 11, 54, 62, 49, 50, 96, 26, 39, 19]]"
12257,20705,"[[70], [70, 69, 17, 15]]"
12258,20415,"[[92], [92, 78, 18, 97, 79, 8, 36, 57, 43, 99]]"
12259,13654,"[[35], [35, 65, 66, 54, 69, 56, 31, 14, 12, 43]]"
12260,23967,"[[69], [69, 68, 54, 31, 45, 25, 7, 70, 9, 43]]"
12261,20391,"[[69], [69, 27, 29, 68, 61, 21, 14, 20, 40, 63]]"
12262,9369,"[[1], [1, 5, 18, 41, 49, 62, 26, 63]]"
12263,1844,"[[39], [39, 52, 26, 56, 62, 35, 78, 18]]"
12264,14942,"[[29], [29, 50, 100, 10, 52, 53, 42, 61, 5, 38]]"
12265,16667,"[[69], [69, 7, 66, 49, 8, 25, 45, 16, 70, 59]]"
12266,13447,"[[49], [49, 27, 11, 56, 45, 22, 30, 26, 70, 34]]"
12267,20564,"[[27], [27, 35, 31, 14, 67, 3, 9]]"
12268,20123,"[[62], [62, 66, 49, 32, 39, 27, 26, 30, 42, 2]]"
12269,2926,"[[100], [100, 80, 50, 78, 5, 35, 69, 65, 66, 54]]"
12270,1419,"[[69], [69, 49, 48, 39, 40, 94]]"
12271,22888,"[[50], [50, 35, 2, 27, 3, 42, 89, 10, 65, 41]]"
12272,24972,"[[36], [36, 32, 61, 14, 2, 47, 45, 76, 87, 25]]"
12273,1938,"[[61], [61, 56, 6, 48, 28, 47, 2, 86, 18, 67]]"
12274,4969,"[[62], [62, 32, 48, 38, 64, 66, 50, 29, 53, 7]]"
12275,14012,"[[65], [65, 31, 61, 54, 21, 89, 18, 16]]"
12276,2261,"[[50], [50, 29, 35, 27, 42, 12, 7, 15, 96, 10]]"
12277,827,"[[29], [29, 27, 61, 14, 42, 25, 22, 68, 45, 98]]"
12278,23660,"[[62], [62, 29, 60, 65, 12, 34, 44, 21, 78, 41]]"
12279,6682,"[[12], [12, 21, 65, 47, 62, 22, 28, 53, 35, 2]]"
12280,13497,"[[53], [53, 69, 36, 56, 14, 48, 70, 97, 63, 23]]"
12281,21312,"[[11], [11, 49, 35, 62, 36, 14, 34, 1, 88, 85]]"
12282,13839,"[[91], [91, 35, 88, 60, 36, 62, 55, 46, 3, 63]]"
12283,7999,"[[29], [29, 10, 36, 41, 52, 2, 1, 6, 70, 44]]"
12284,16670,"[[69], [69, 36, 50, 46, 32, 73, 80, 55, 56, 83]]"
12285,3643,"[[80], [80, 92, 79, 93, 88, 94, 90, 27, 97, 51]]"
12286,18296,"[[36], [36, 31, 18, 11, 60, 76, 48, 6, 23]]"
12287,1540,"[[36], [36, 62, 54, 56, 47, 12, 96, 2, 48, 21]]"
12288,7477,"[[53], [53, 61, 66, 62, 14, 56, 34, 46, 47, 5]]"
12289,15175,"[[50], [50, 42, 29, 76, 61, 73, 87, 92, 20, 30]]"
12290,6895,"[[53], [53, 42, 65, 49, 62, 22, 26, 14, 17, 34]]"
12291,9590,"[[69], [69, 65, 53, 35, 36, 66, 12, 48, 18]]"
12292,21598,"[[29], [29, 27, 36, 42, 53, 32, 69, 46, 62, 8]]"
12293,5955,"[[50], [50, 10, 35, 20, 95, 91, 16, 33, 93, 37]]"
12294,12759,"[[65], [65, 35, 36, 45, 63, 4, 59, 33, 19, 57]]"
12295,6902,"[[8], [8, 10, 62, 15, 68, 28, 55, 38, 19, 11]]"
12296,17605,"[[27], [27, 93, 17, 7, 61, 48, 16, 56, 8, 11]]"
12297,22500,"[[78], [78, 83, 93, 50, 5, 87, 61, 79, 6, 66]]"
12298,230,"[[50], [50, 29, 93, 76, 97, 56, 6, 12, 83, 100]]"
12299,19791,"[[86], [86, 90, 49, 95, 92, 84, 18, 35, 46, 67]]"
12300,20563,"[[89], [89, 62, 28, 93, 65, 21, 40, 77, 82, 39]]"
12301,10408,"[[27], [27, 8, 49, 2, 95, 22, 25, 37, 23, 43]]"
12302,1935,"[[35], [35, 87, 66, 18, 62, 65, 15, 26, 54, 48]]"
12303,12396,"[[48], [48, 11, 55, 39, 41, 4, 15, 24]]"
12304,14111,"[[25], [25, 35, 10, 42, 27, 65, 61, 45, 48, 63]]"
12305,17475,"[[89], [89, 54, 97, 72, 84, 47, 93, 45, 98, 71]]"
12306,23802,"[[87], [87, 32, 69, 54, 85, 62, 21, 39, 53, 96]]"
12307,6335,"[[35], [35, 49, 54, 21, 61, 22, 40, 5, 17, 43]]"
12308,207,"[[8], [8, 36, 86, 60, 82, 48, 85, 75, 73, 20]]"
12309,4104,"[[21], [21, 65, 31, 61, 56, 49, 34, 62, 89, 98]]"
12310,20862,"[[50], [50, 22, 54, 25, 32, 66, 11]]"
12311,15477,"[[21], [21, 50, 57, 14, 19, 13, 63, 5]]"
12312,3091,"[[8], [8, 5, 40, 41, 22, 67, 59, 57, 56, 61]]"
12313,12242,"[[49], [49, 28, 36, 10, 38, 12, 31, 1, 20, 3]]"
12314,22622,"[[69], [69, 50, 68, 39, 34, 100, 28, 93, 22, 92]]"
12315,11587,"[[68], [68, 32, 72, 12, 11, 35, 70, 84, 23, 3]]"
12316,16516,"[[66], [66, 68, 29, 65, 11, 85, 40, 52, 100, 71]]"
12317,22440,"[[62], [62, 8, 50, 23, 56, 10, 53, 64, 22, 43]]"
12318,6168,"[[6], [6, 47, 32, 19, 30, 45, 53, 9, 18, 24]]"
12319,16800,"[[50], [50, 35, 69, 54, 2, 73, 38, 12, 21, 28]]"
12320,15726,"[[32], [32, 38, 26, 17]]"
12321,15642,"[[89], [89, 62, 68, 95, 9, 69, 90, 4, 36, 1]]"
12322,22562,"[[11], [11, 31, 46, 8, 22, 18, 26, 5, 16]]"
12323,1597,"[[66], [66, 50, 53, 68, 61, 56, 65, 14, 26, 70]]"
12324,10871,"[[32], [32, 68, 28, 9, 47, 63, 70, 13, 39, 17]]"
12325,19264,"[[32], [32, 36, 7, 68, 62, 66, 19, 63, 31, 25]]"
12326,11804,"[[54], [54, 65, 8, 70, 67, 45, 5, 38, 52, 17]]"
12327,5743,"[[29], [29, 1, 66, 49, 48, 46, 45, 63, 61, 2]]"
12328,3028,"[[27], [27, 21, 28, 56, 25, 67, 20]]"
12329,7344,"[[47], [47, 22, 98, 65, 11, 21, 4, 27, 43, 52]]"
12330,21310,"[[35], [35, 62, 56, 27, 31, 25, 38, 34, 1, 55]]"
12331,1799,"[[50], [50, 53, 21, 11, 7, 70, 30, 52, 3, 1]]"
12332,20049,"[[50], [50, 32, 21, 49, 61, 66, 48, 28, 22, 19]]"
12333,5167,"[[31], [31, 11, 32, 64, 34, 59, 19, 20]]"
12334,4600,"[[69], [69, 54, 29, 21, 19, 45, 14, 26, 46, 40]]"
12335,15580,"[[62], [62, 65, 84, 7, 70, 3, 37, 59]]"
12336,12278,"[[49], [49, 68, 66, 65, 6, 29, 53, 36, 7, 15]]"
12337,5108,"[[61], [61, 6, 65, 64, 14]]"
12338,19752,"[[35], [35, 1, 54, 66, 11, 68, 2, 83, 6, 19]]"
12339,1442,"[[53], [53, 36, 29, 48, 69, 65, 39, 11, 63, 52]]"
12340,6263,"[[87], [87, 75, 11, 78, 94, 9, 83, 47, 19, 97]]"
12341,7734,"[[38], [38, 48, 31, 39, 53, 34]]"
12342,16679,"[[11], [11, 34, 40, 22, 55, 24, 31, 54, 45, 29]]"
12343,17196,"[[49], [49, 27, 65, 61, 46, 28, 87, 94, 11, 22]]"
12344,22474,"[[83], [83, 85, 5, 31, 65, 89, 32, 78, 35, 13]]"
12345,16354,"[[47], [47, 10, 38, 53, 69, 23, 31, 11, 40, 25]]"
12346,15623,"[[32], [32, 27, 49, 31, 61, 22, 34, 48, 38, 71]]"
12347,19031,"[[93], [93, 54, 49, 91, 60, 92, 8, 56, 37, 46]]"
12348,16933,"[[29], [29, 31, 50, 32, 42, 6, 51, 7, 75, 10]]"
12349,18087,"[[50], [50, 53, 69, 61, 63, 18, 42, 8, 14, 22]]"
12350,2334,"[[78], [78, 75, 87, 4, 34, 49, 69, 67, 10, 13]]"
12351,21670,"[[53], [53, 29, 68, 98, 14, 27, 56, 94, 12, 63]]"
12352,4317,"[[8], [8, 62, 29, 28, 10, 27, 69, 42]]"
12353,148,"[[96], [96, 29, 62, 53, 49, 38, 48, 47, 45, 34]]"
12354,19783,"[[61], [61, 54, 46, 73, 81, 100, 91, 63, 34, 20]]"
12355,21028,"[[12], [12, 26, 100, 28, 66, 69, 54, 13, 18]]"
12356,5466,"[[91], [91, 97, 93, 16, 32, 67, 64, 76, 44, 19]]"
12357,7176,"[[65], [65, 62, 34, 42, 22, 10, 55, 14, 48, 60]]"
12358,9591,"[[62], [62, 47, 54, 61, 53, 48, 63, 27, 18, 46]]"
12359,13034,"[[29], [29, 54, 60, 10, 61, 11, 45, 70, 34, 12]]"
12360,18842,"[[32], [32, 48, 44, 33, 22, 52, 51]]"
12361,6453,"[[78], [78, 76, 54, 65, 70, 84, 45, 63, 67, 3]]"
12362,24897,"[[68], [68, 26, 22, 76, 55, 80, 83, 59, 71, 99]]"
12363,16574,"[[35], [35, 63, 53, 54, 21, 7, 2, 37, 1, 61]]"
12364,12896,"[[78], [78, 77, 92, 84, 61, 98, 19, 42, 56, 40]]"
12365,20817,"[[88], [88, 62, 68, 70, 66, 25, 50, 41, 31, 38]]"
12366,2929,"[[14], [14, 31, 50, 56, 48, 68, 28, 17, 20, 8]]"
12367,12243,"[[34], [34, 14, 12, 56, 22, 19, 30, 59, 20, 41]]"
12368,3720,"[[34], [34, 10, 55, 88, 67, 47, 69, 60, 98, 57]]"
12369,18100,"[[80], [80, 77, 76, 98, 79, 12, 82, 67, 90, 22]]"
12370,16199,"[[32], [32, 14, 48, 50, 45, 23, 20, 7, 17, 13]]"
12371,13077,"[[61], [61, 56, 25, 65, 42, 15, 12, 60, 23, 78]]"
12372,2459,"[[21], [21, 5, 26, 25, 18, 8, 13]]"
12373,2661,"[[27], [27, 8, 53, 5, 49, 48, 13, 11, 17, 12]]"
12374,17901,"[[10], [10, 43, 35, 36, 6, 34, 12, 48, 42, 64]]"
12375,5652,"[[35], [35, 36, 27, 62, 65, 12, 26, 39, 15, 3]]"
12376,21975,"[[3], [3, 65, 54, 10, 25, 30, 21, 43, 67, 47]]"
12377,17404,"[[36], [36, 53, 35, 26, 85, 82, 10, 8]]"
12378,3065,"[[82], [82, 54, 50, 35, 30, 99, 7, 38, 6, 65]]"
12379,3051,"[[65], [65, 54, 46, 22, 11, 10, 83, 15, 18, 7]]"
12380,8839,"[[84], [84, 47, 68, 73, 48, 20, 62, 55, 70, 9]]"
12381,3474,"[[68], [68, 94, 21, 31, 36, 35, 86, 34, 51, 29]]"
12382,1386,"[[49], [49, 27, 55, 95, 69, 10, 40, 60, 46, 64]]"
12383,23619,"[[27], [27, 62, 65, 32, 29, 53, 8]]"
12384,2549,"[[10], [10, 27, 12, 55, 48, 61, 63, 90, 23, 18]]"
12385,22583,"[[32], [32, 35, 49, 42, 28, 5, 6, 12, 40, 19]]"
12386,453,"[[49], [49, 32, 21, 27, 26, 90, 87, 34, 82, 11]]"
12387,22108,"[[50], [50, 87, 27, 62, 26, 86, 22, 7, 78, 40]]"
12388,23230,"[[65], [65, 91, 76, 56, 7]]"
12389,23330,"[[93], [93, 97, 62, 92, 32, 95, 91, 36, 69, 28]]"
12390,17459,"[[8], [8, 29, 54, 50, 61, 31, 21, 55, 56, 42]]"
12391,7440,"[[62], [62, 27, 87, 88, 26, 48, 39, 38, 22, 86]]"
12392,21699,"[[31], [31, 61, 49, 68, 14, 26, 25, 45, 65, 76]]"
12393,2188,"[[78], [78, 86, 77, 71, 30, 95, 70, 74, 47, 75]]"
12394,22022,"[[35], [35, 38, 29, 68, 53, 11, 46, 72, 25, 41]]"
12395,14074,"[[29], [29, 50, 27, 26, 65, 34, 1, 45, 41, 70]]"
12396,6078,"[[100], [100, 2, 34, 21, 25, 14, 55, 40, 42, 12]]"
12397,17377,"[[29], [29, 56, 18, 21, 1, 26, 13, 46, 3, 51]]"
12398,21100,"[[27], [27, 47, 93, 31, 14, 38, 94, 11, 25, 99]]"
12399,10354,"[[29], [29, 14, 12, 10, 52, 62, 68, 1, 70, 17]]"
12400,2317,"[[27], [27, 53, 32, 62, 55, 60, 31, 38, 48, 78]]"
12401,1607,"[[8], [8, 60, 9, 43, 3, 62, 40, 68, 47, 11]]"
12402,7819,"[[31], [31, 76, 49, 12, 68, 47, 82, 9, 5, 17]]"
12403,17941,"[[89], [89, 93, 68, 86, 32, 28, 90, 48, 29, 66]]"
12404,23715,"[[69], [69, 29, 76, 93, 49, 92, 14, 11, 8, 48]]"
12405,13205,"[[21], [21, 65, 78, 45, 32, 34, 87, 49, 51, 77]]"
12406,10233,"[[36], [36, 53, 29, 61, 72, 12, 91, 83, 55, 39]]"
12407,98,"[[27], [27, 35, 66, 69, 61, 31, 29, 21, 56]]"
12408,11415,"[[50], [50, 39, 40, 14, 34, 90, 15]]"
12409,6808,"[[25], [25, 40, 66, 46, 53, 76, 83, 5, 64, 41]]"
12410,2175,"[[69], [69, 40, 17, 28, 82, 65, 75, 45, 21, 52]]"
12411,3005,"[[68], [68, 53, 50, 65, 20, 21, 70, 46, 45, 11]]"
12412,209,"[[36], [36, 56, 46, 47, 45, 23, 21, 5, 39, 59]]"
12413,21970,"[[35], [35, 21, 46, 11, 47, 97, 39, 2, 25, 17]]"
12414,8307,"[[32], [32, 47, 90, 73, 79, 67, 35, 45, 95, 38]]"
12415,21688,"[[34], [34, 47, 69, 48, 46, 10, 18, 30, 8, 60]]"
12416,17909,"[[62], [62, 36, 53, 14, 26, 92, 95, 23, 8, 27]]"
12417,19006,"[[32], [32, 53, 69, 54, 49, 31, 61, 85, 83, 81]]"
12418,11258,"[[93], [93, 78, 96, 76, 95, 92, 87, 79, 99, 31]]"
12419,17050,"[[50], [50, 27, 66, 61, 56, 47, 46, 22, 84, 79]]"
12420,6666,"[[27], [27, 70, 31, 69, 22, 66, 56, 53, 76, 28]]"
12421,19627,"[[53], [53, 48, 10, 12, 19, 45, 34, 1, 2, 8]]"
12422,15079,"[[61], [61, 69, 21, 28, 42, 65, 70, 63, 67, 9]]"
12423,6665,"[[21], [21, 52, 11, 65, 53, 61, 42, 39, 68, 48]]"
12424,14841,"[[42], [42, 31, 69, 50, 6, 25, 68, 22, 47, 45]]"
12425,14787,"[[8], [8, 1, 48, 65, 40, 46, 13, 19, 6, 26]]"
12426,21700,"[[68], [68, 8, 38, 71, 91, 64, 93, 50, 61, 45]]"
12427,954,"[[32], [32, 97, 54, 14, 20, 11, 78, 91, 84, 28]]"
12428,188,"[[7], [7, 36, 32, 19, 65, 68, 31, 28]]"
12429,21205,"[[22], [22, 56, 37, 2, 32, 14, 18, 35, 94, 70]]"
12430,6837,"[[36], [36, 29, 68, 28, 5, 56, 46, 14, 99, 2]]"
12431,16258,"[[47], [47, 27, 22, 55, 21, 9, 45, 25, 39, 59]]"
12432,16534,"[[36], [36, 56, 32, 34, 48, 40, 63, 37, 15, 8]]"
12433,7495,"[[46], [46, 81, 67, 14, 24, 13, 51, 6, 91, 30]]"
12434,14221,"[[11], [11, 31, 45, 14, 93, 54, 85, 87, 49, 38]]"
12435,11564,"[[89], [89, 29, 27, 68, 12, 95, 21, 70, 38, 11]]"
12436,20137,"[[10], [10, 43, 66, 95, 62, 68, 69, 63, 16, 50]]"
12437,2325,"[[62], [62, 36, 48, 27, 83, 45, 20, 65, 59, 9]]"
12438,13813,"[[49], [49, 68, 36, 21, 28, 34, 17, 11, 63, 7]]"
12439,7850,"[[2], [2, 8, 65, 21, 69, 68, 81, 31, 13, 28]]"
12440,20272,"[[100], [100, 61, 80, 32, 66, 62, 68, 45, 79, 98]]"
12441,21919,"[[6], [6, 54, 46, 42, 26, 14, 2, 5, 23, 30]]"
12442,23332,"[[12], [12, 49, 21, 61, 27, 18, 52, 43, 33, 24]]"
12443,3332,"[[31], [31, 26, 65, 52, 54, 22, 49, 66, 53, 62]]"
12444,9879,"[[32], [32, 49, 46, 14, 65, 88, 13]]"
12445,9505,"[[27], [27, 29, 66, 5, 12, 8, 14, 22, 38, 74]]"
12446,3840,"[[65], [65, 46, 54, 31, 62, 91, 42, 83, 1, 48]]"
12447,1515,"[[21], [21, 12, 22, 53, 10, 56, 62, 48, 5, 17]]"
12448,15979,"[[38], [38, 91, 64, 49, 41, 88, 67, 93, 82, 57]]"
12449,15235,"[[50], [50, 35, 89, 88, 47, 48, 93, 53, 18, 14]]"
12450,1184,"[[32], [32, 8, 31, 68, 69, 21, 45, 6, 63, 43]]"
12451,5298,"[[62], [62, 38, 66, 56, 23, 26, 12, 70, 77]]"
12452,2487,"[[36], [36, 27, 42, 26, 38, 65, 70, 47, 40, 28]]"
12453,20852,"[[89], [89, 93, 94, 91, 100, 65, 42, 22, 46, 39]]"
12454,2485,"[[68], [68, 47, 53, 50, 35, 29, 40, 15]]"
12455,2387,"[[47], [47, 60, 95, 93, 96, 10, 83, 40, 6, 88]]"
12456,19362,"[[21], [21, 42, 26, 69, 54, 53, 22, 2, 49, 45]]"
12457,18522,"[[8], [8, 1, 37, 49, 13, 68, 63, 65, 59, 47]]"
12458,4094,"[[31], [31, 69, 65, 21, 14, 8, 52, 30, 84]]"
12459,9086,"[[53], [53, 68, 27, 54, 29, 31, 93, 21, 48, 63]]"
12460,17629,"[[20], [20, 63, 15, 16, 55, 44, 43, 54, 67, 11]]"
12461,10583,"[[65], [65, 66, 32, 14, 93, 10, 2, 91, 80, 96]]"
12462,7077,"[[11], [11, 62, 56, 68, 21, 22, 97, 39, 60, 19]]"
12463,15557,"[[50], [50, 29, 68, 10, 96, 41, 92, 9, 25, 2]]"
12464,302,"[[32], [32, 61, 54, 38, 25, 34, 40, 37]]"
12465,19079,"[[11], [11, 6, 51, 31, 21, 80, 83, 65, 96, 29]]"
12466,10073,"[[68], [68, 66, 35, 29, 56, 47, 14, 34, 46, 39]]"
12467,7159,"[[50], [50, 66, 42, 40, 46, 34, 55, 41, 81, 90]]"
12468,16735,"[[98], [98, 42, 89, 14, 81, 49, 66, 12, 11, 6]]"
12469,21716,"[[38], [38, 6, 65, 14, 50, 25, 48, 52, 70, 45]]"
12470,17946,"[[29], [29, 8, 38, 56, 37, 28, 89, 88, 2, 95]]"
12471,153,"[[15], [15, 35, 48, 46, 65, 45, 40, 44, 20, 28]]"
12472,21897,"[[62], [62, 69, 65, 15, 10, 12, 70, 13, 55, 22]]"
12473,8999,"[[50], [50, 27, 87, 61, 42, 46, 60, 3, 38, 9]]"
12474,3614,"[[27], [27, 36, 61, 31, 14, 46, 20, 16, 13]]"
12475,10606,"[[54], [54, 73, 49, 62, 27, 61, 97, 29, 100, 46]]"
12476,8117,"[[61], [61, 11, 35, 51, 6, 32, 49, 12, 68, 25]]"
12477,20056,"[[69], [69, 56, 27, 50, 31, 68, 52, 11, 95, 59]]"
12478,15470,"[[89], [89, 49, 68, 69, 53, 18, 35, 86, 95, 67]]"
12479,10611,"[[29], [29, 65, 66, 34, 11, 62, 25, 46, 79, 48]]"
12480,11151,"[[31], [31, 19, 69, 6, 49, 65, 34, 47, 39, 52]]"
12481,22004,"[[47], [47, 61, 49, 42, 34, 21, 56, 22, 37, 58]]"
12482,4833,"[[31], [31, 22, 53, 35, 54, 87, 39, 48, 41, 4]]"
12483,24120,"[[6], [6, 46, 47, 26, 54, 61, 45, 67, 53, 36]]"
12484,5336,"[[28], [28, 32, 27, 67, 60, 26, 5]]"
12485,4051,"[[53], [53, 50, 32, 68, 42, 27, 73, 21, 34, 38]]"
12486,2458,"[[18], [18, 32, 69, 31, 46, 65, 17, 28]]"
12487,21196,"[[62], [62, 50, 69, 21, 75, 15]]"
12488,9579,"[[27], [27, 31, 69, 65, 5, 55, 49, 34, 40, 46]]"
12489,4984,"[[66], [66, 69, 68, 61, 56, 47, 26, 77, 5, 20]]"
12490,8803,"[[62], [62, 36, 48, 42, 11, 38, 12, 14, 26, 41]]"
12491,13637,"[[27], [27, 76, 31, 39, 65, 19, 40, 34, 86, 22]]"
12492,23923,"[[10], [10, 11, 36, 12, 46, 29, 5, 25, 67, 40]]"
12493,16167,"[[62], [62, 13, 48, 28, 61, 23, 46, 73, 22, 14]]"
12494,19994,"[[21], [21, 56, 65, 39, 46, 76, 3, 38, 40, 70]]"
12495,6349,"[[27], [27, 8, 66, 68, 61, 2, 34, 46, 14, 56]]"
12496,889,"[[54], [54, 69, 92, 95, 22, 56, 34, 26, 13, 17]]"
12497,15169,"[[53], [53, 66, 49, 19, 7, 63]]"
12498,1490,"[[19], [19, 93, 72, 92, 8, 79, 30, 35, 80, 70]]"
12499,192,"[[27], [27, 6, 49, 36, 51, 54, 62, 25, 65, 4]]"
12500,7700,"[[32], [32, 68, 62, 35, 36, 54, 84, 56, 66, 61]]"
12501,7189,"[[66], [66, 14, 38, 11, 50, 55, 40, 3, 58, 16]]"
12502,6973,"[[66], [66, 68, 48, 22, 7, 15, 30, 43, 16]]"
12503,9252,"[[16], [16, 32, 43, 13, 62, 35, 36, 47, 33, 30]]"
12504,15970,"[[27], [27, 72, 62, 35, 68, 78, 48, 61, 21, 11]]"
12505,1838,"[[68], [68, 66, 53, 47, 29, 31, 65, 21, 5, 38]]"
12506,23448,"[[70], [70, 6, 25, 26, 68, 52, 46, 80, 3, 88]]"
12507,220,"[[52], [52, 6, 62, 28, 23, 17, 69, 57, 55, 7]]"
12508,19967,"[[96], [96, 94, 66, 53, 38, 29, 57, 23, 26, 59]]"
12509,1499,"[[50], [50, 36, 21, 49, 68, 27, 7, 5]]"
12510,11302,"[[10], [10, 38, 55, 34, 9, 45, 62, 69, 67, 6]]"
12511,2105,"[[47], [47, 28, 55, 53, 63, 48, 82, 42, 26, 39]]"
12512,2998,"[[69], [69, 49, 31, 66, 12, 6, 10, 17, 15, 16]]"
12513,17633,"[[82], [82, 96, 54, 48, 35, 49, 81, 56, 86, 36]]"
12514,18507,"[[62], [62, 77, 27, 54, 20, 43, 55, 11, 7, 14]]"
12515,21283,"[[29], [29, 32, 50, 36, 49, 66, 14, 99, 19, 18]]"
12516,335,"[[35], [35, 29, 56, 72, 61, 95, 65, 12, 83, 14]]"
12517,19393,"[[27], [27, 36, 32, 62, 69, 14, 93, 12, 6, 63]]"
12518,17376,"[[50], [50, 36, 15, 17, 18, 1, 10, 16, 76, 42]]"
12519,10393,"[[50], [50, 36, 27, 32, 31, 54, 69, 66, 55, 17]]"
